0, 52.3825225830078, 84.7361679077148
1, 52.4347801208496, 84.7528305053711
2, 52.4894676208496, 84.7695007324219
3, 52.5486373901367, 84.7861633300781
4, 52.6064605712891, 84.8028335571289
5, 52.660945892334, 84.8194961547852
6, 52.7716064453125, 84.8528289794922
7, 52.8287124633789, 84.869499206543
8, 52.8851089477539, 84.8861618041992
9, 52.9428939819336, 84.90283203125
10, 53.002513885498, 84.9194946289063
11, 53.0604667663574, 84.936164855957
12, 53.1136474609375, 84.9528274536133
13, 53.2240524291992, 84.9861679077148
14, 53.2798385620117, 85.0028305053711
15, 53.3324966430664, 85.0195007324219
16, 53.388542175293, 85.0361633300781
17, 53.4482955932617, 85.0528335571289
18, 53.5036926269531, 85.0694961547852
19, 53.5568161010742, 85.0861663818359
20, 53.6113548278809, 85.1028289794922
21, 53.7300071716309, 85.1361618041992
22, 53.784481048584, 85.15283203125
23, 53.8400344848633, 85.1694946289063
24, 53.897647857666, 85.186164855957
25, 53.9542617797852, 85.2028274536133
26, 54.0090675354004, 85.2194976806641
27, 54.0660591125488, 85.2361679077148
28, 54.1231155395508, 85.2528305053711
29, 54.1780319213867, 85.2695007324219
30, 54.2814865112305, 85.3028335571289
31, 54.3343696594238, 85.3194961547852
32, 54.3865966796875, 85.3361663818359
33, 54.4385528564453, 85.3528289794922
34, 54.4912490844727, 85.369499206543
35, 54.5424575805664, 85.3861618041992
36, 54.5946388244629, 85.40283203125
37, 54.6480903625488, 85.4194946289063
38, 54.7035217285156, 85.436164855957
39, 54.7574615478516, 85.4528274536133
40, 54.8613014221191, 85.4861679077148
41, 54.9171943664551, 85.5028305053711
42, 54.9710731506348, 85.5195007324219
43, 55.0275421142578, 85.5361633300781
44, 55.0809478759766, 85.5528335571289
45, 55.1334190368652, 85.5694961547852
46, 55.1879730224609, 85.5861663818359
47, 55.2409172058105, 85.6028289794922
48, 55.2962799072266, 85.619499206543
49, 55.348705291748, 85.6361618041992
50, 55.3998718261719, 85.65283203125
51, 55.5046653747559, 85.686164855957
52, 55.5564041137695, 85.7028274536133
53, 55.6069564819336, 85.7194976806641
54, 55.6574554443359, 85.7361679077148
55, 55.7086143493652, 85.7528305053711
56, 55.7602996826172, 85.7695007324219
57, 55.8120727539063, 85.7861633300781
58, 55.8645095825195, 85.8028335571289
59, 55.9170379638672, 85.8194961547852
60, 55.9682083129883, 85.8361663818359
61, 56.0184936523438, 85.8528289794922
62, 56.0691146850586, 85.869499206543
63, 56.1196670532227, 85.8861618041992
64, 56.219970703125, 85.9194946289063
65, 56.2708435058594, 85.936164855957
66, 56.3204727172852, 85.9528274536133
67, 56.3700981140137, 85.9694976806641
68, 56.4201965332031, 85.9861679077148
69, 56.4697532653809, 86.0028305053711
70, 56.5177154541016, 86.0195007324219
71, 56.5662956237793, 86.0361633300781
72, 56.6153526306152, 86.0528335571289
73, 56.6651916503906, 86.0694961547852
74, 56.711784362793, 86.0861663818359
75, 56.7576484680176, 86.1028289794922
76, 56.8065452575684, 86.119499206543
77, 56.8541603088379, 86.1361618041992
78, 56.8986587524414, 86.15283203125
79, 56.944034576416, 86.1694946289063
80, 57.0440635681152, 86.2028274536133
81, 57.0915145874023, 86.2194976806641
82, 57.1408843994141, 86.2361679077148
83, 57.1934089660645, 86.2528305053711
84, 57.2421493530273, 86.2695007324219
85, 57.288257598877, 86.2861633300781
86, 57.3373146057129, 86.3028335571289
87, 57.386531829834, 86.3194961547852
88, 57.4321746826172, 86.3361663818359
89, 57.4770889282227, 86.3528289794922
90, 57.525707244873, 86.369499206543
91, 57.5743408203125, 86.3861618041992
92, 57.6195869445801, 86.40283203125
93, 57.6636619567871, 86.4194946289063
94, 57.7119636535645, 86.436164855957
95, 57.7599220275879, 86.4528274536133
96, 57.8054656982422, 86.4694976806641
97, 57.8503684997559, 86.4861679077148
98, 57.896858215332, 86.5028305053711
99, 57.9443473815918, 86.5195007324219
100, 57.9898376464844, 86.5361633300781
101, 58.0337295532227, 86.5528335571289
102, 58.0783081054688, 86.5694961547852
103, 58.1237831115723, 86.5861663818359
104, 58.2228584289551, 86.619499206543
105, 58.2574653625488, 86.6361618041992
106, 58.294849395752, 86.65283203125
107, 58.3125991821289, 86.6694946289063
108, 58.3331756591797, 86.686164855957
109, 58.3386650085449, 86.7028274536133
110, 58.3494987487793, 86.7194976806641
111, 58.4250335693359, 2.02916431427002
112, 58.4924049377441, 2.04583096504211
113, 58.5685806274414, 2.06249761581421
114, 58.6078414916992, 2.0791642665863
115, 58.6137886047363, 2.0958309173584
116, 58.6535606384277, 2.11249756813049
117, 58.7041625976563, 2.12916445732117
118, 58.7458381652832, 2.14583110809326
119, 58.7762680053711, 2.16249775886536
120, 58.8132972717285, 2.17916440963745
121, 58.8608245849609, 2.19583106040955
122, 58.9051361083984, 2.21249771118164
123, 58.9431571960449, 2.22916436195374
124, 58.9854164123535, 2.24583101272583
125, 59.0312995910645, 2.26249766349792
126, 59.0745697021484, 2.27916431427002
127, 59.1116104125977, 2.29583096504211
128, 59.1506118774414, 2.31249761581421
129, 59.1937141418457, 2.3291642665863
130, 59.2356071472168, 2.3458309173584
131, 59.2744331359863, 2.36249756813049
132, 59.3127899169922, 2.37916445732117
133, 59.3513069152832, 2.39583110809326
134, 59.3896064758301, 2.41249775886536
135, 59.428783416748, 2.42916440963745
136, 59.4674224853516, 2.44583106040955
137, 59.5053176879883, 2.46249771118164
138, 59.543327331543, 2.47916436195374
139, 59.5826683044434, 2.49583101272583
140, 59.6206207275391, 2.51249766349792
